ID,sex,LDSR_CERCZM_BLUP,SRSR_COLLGR_BLUP,LDSR_CORBNE_BLUP,ERSR_GIBBFU_BLUP,ERSR_GIBBZE_BLUP,LDSR_NLBR1_BLUP,LDSR_PUCCPY_BLUP,LDSR_TARSC_BLUP,YLD_BE_BLUP,AGSPP_BLUP,RTLP_BLUP,STLP_BLUP,TWT_BE_BLUP,MST_BE_BLUP
432,F,0.781652821,-0.047224803,-1.533741965,0.032237226,0.061834484,0.228483067,1.034688668,0.116963744,6.817360771,-7.85912804,-0.096985529,-1.737816664,0.207650045,1.906391155
433,F,0.26601397,-0.532445626,0.056097972,0.03841381,1.066264078,0.625322511,-2.063281392,-0.012508376,5.643681222,9.798927376,-0.354049349,1.91164263,0.375652614,0.46187178
434,F,-0.407015878,-1.390697966,-0.151312672,-0.020860171,1.411451881,0.01567159,-1.270271257,0.025964079,0.22510458,-8.712946353,-0.763174185,-1.610090071,0.930466786,-2.209544503
435,M,-0.273934624,-0.563332207,0.699884142,-0.610914034,0.67731145,-0.39856405,-0.479654161,-0.062669438,-3.620560927,-2.547560861,1.780355162,1.382072071,1.008865949,0.848956331
436,F,-0.035507372,-0.184358539,-1.378731082,1.296507559,1.629532255,0.137060726,-1.890850956,0.039649624,-0.160014313,-4.365568828,1.209121509,-0.663236981,-0.109092945,-1.185693027
437,M,0.013025081,0.384626865,0.537871032,-1.104558011,1.265024558,0.385440164,-0.868469745,-0.017191209,8.806185219,-13.38904636,-0.150787127,-0.499796063,0.30489972,-0.798354089
438,M,0.376239496,-2.258685679,-0.742548455,-1.127500897,1.727636858,0.207446871,-0.671608513,0.050751828,8.927937657,-9.33158639,0.299611679,0.746752809,-0.749516996,0.749038121
439,M,-0.10946354,-1.185330652,0.357935183,-1.545434859,1.116957321,-0.279688891,-0.349032133,0.179089144,10.324881,3.931993956,-2.048794411,-0.388221479,-0.436643978,0.593815327
440,F,0.316426579,-1.165327416,0.106779448,0.576537964,0.874712819,1.242368949,-1.527571187,0.109125512,2.838312929,-0.273437626,1.169439325,1.000604089,0.956097691,-1.141745198
441,M,-0.123565451,-1.097425502,0.577966856,-0.817959566,1.300687666,0.844471516,-1.201658364,-0.07569196,22.33486841,-9.296735475,6.972635971,2.607964297,-1.001009891,1.249024182
442,M,-0.895717469,-2.307872063,-0.496917609,0.283933034,1.660617922,1.482137325,-2.420550263,0.039523424,8.315814166,6.288571163,-0.884675023,-0.051853345,0.742853828,3.005336142
443,M,0.203637468,-0.917449994,0.229495601,-0.967071752,1.272694006,-0.425681922,0.070446585,0.173478345,-0.043001941,-5.112598736,-1.171896013,-2.155996915,0.629498662,1.914258874
444,M,-0.725980286,-0.235755031,1.674647832,-1.990825592,2.910150743,0.351110536,-3.785940348,-0.212722566,10.2277893,6.693829193,-2.335358243,0.390540441,-0.900970613,0.97017252
445,F,0.265484049,0.528896531,-0.813618656,-1.079413417,1.436842348,-0.164398909,-1.177278902,-0.050615603,12.44178491,-2.532982363,-0.973178751,-0.768524051,0.23043507,0.591582736
446,M,0.280202902,1.338370292,-1.590461958,1.149482498,-0.934970788,1.197816801,0.080196072,0.062104555,-4.451778375,1.237649169,-0.625370495,0.232199715,1.8031175,-2.2340367
447,F,0.617886079,-0.36732095,0.742051802,0.614960205,0.849986792,-0.237609897,-1.068294133,0.084492492,-8.728983143,-6.703357942,-1.872351281,0.856183234,0.946712535,-3.314633184
448,M,-0.087542939,-1.540313833,1.047447552,0.934093942,-0.275311026,0.541762014,0.190722107,0.046665468,12.89180599,-3.728655763,-1.202547601,-2.019506967,-0.873304892,1.092629206
449,F,-0.266606128,-1.932805362,-0.077649559,-0.201410322,0.908015312,-0.696138316,-0.527831385,0.078113933,-12.7835522,12.02613548,0.829681567,-0.363523911,0.803841577,1.683449445
450,M,0.19732863,0.097942103,-1.009423945,1.752270309,0.833537077,0.630493624,-1.139021178,0.216123733,6.0988636,-5.724875196,-0.488029635,-0.635870166,-0.706865559,-2.4674515
451,F,-0.136762977,-0.681338383,-0.045948417,-1.476028183,1.210575502,0.461538786,-0.79198749,-0.255815802,18.69390434,-14.1186865,2.43855589,0.47560709,-0.522448781,1.854943892
452,M,-0.453617381,-0.610889042,-1.323904508,0.320316133,0.354686738,0.019695455,-1.093642812,-0.133727631,3.114179656,13.96704904,-2.008814431,-1.765374428,-0.405516778,0.66676293
453,M,0.056675413,-2.307308064,-0.635591844,-0.880168166,-0.713214709,-0.546162163,1.680465739,-0.06258887,7.506295981,-0.21878665,-1.984254638,-0.929860326,-0.543875627,1.457301697
454,M,0.743336409,-0.079982646,-0.496375736,-1.486682743,1.102744622,-0.676813148,0.599875596,0.141219111,8.105809442,-9.328171531,-3.681126459,-1.631951543,-0.309794862,1.870950664
455,F,-0.113682593,0.268569413,1.308489687,0.946443106,-0.955443735,-0.988985771,0.715364279,-0.037085403,-12.22099505,-4.081239033,-0.166815228,-0.778770848,0.714485154,-4.050574829
456,M,-0.891271042,-1.249811322,-0.676465625,-0.025873457,1.826507439,-1.713390387,-1.749481787,-0.039852117,-2.637119971,4.071154533,-2.54457975,-0.156444197,0.861387747,0.593129239
457,M,0.140275461,-1.757657259,-0.653403179,2.555115013,-0.588250927,1.797091925,-0.897423999,-0.04657101,6.695374257,-1.775360766,-1.785794353,-0.072986785,0.324294302,-0.352946486
458,M,-0.569799491,-2.526394041,0.054828225,-1.652510523,-0.275000204,-0.585610874,1.277321938,-0.00637703,6.991804371,5.078591456,-0.851084857,-1.388639945,1.051503926,3.017742009
459,F,-0.143419865,-0.364972958,-1.152376283,-0.18549839,0.472832233,-0.106559231,0.206954987,-0.126846273,1.153882802,-12.00403867,3.599228953,-0.576207404,0.729830351,0.676616093
460,M,0.057643172,-1.301419686,0.233774481,0.486351832,1.329394079,0.844804317,-1.749933796,-0.117478711,28.84546989,-3.049524558,1.699002468,-0.92447155,-1.531894619,3.885823314
461,F,0.374923305,-1.604289233,0.033513437,-0.599817727,0.951027376,0.123503028,-0.005054115,-0.046866071,-2.042791128,-1.468060418,0.035474361,-1.528525935,-0.664709759,4.087512478
462,M,1.292549307,-1.2503333,1.30111853,-0.060426382,-0.065906198,0.460289974,0.102176948,0.067433071,10.18002328,3.59685592,1.568988594,-0.622278878,-0.646509001,0.161288988
463,F,-0.143826224,-0.323154779,0.132767971,0.791154941,0.212268122,0.925951337,-0.228838118,-0.016746755,-3.530225504,-3.540173679,3.433379893,-0.376022284,-1.182328184,0.593150953
464,F,0.288484396,-1.372692055,-0.141331195,-1.200049566,0.724374879,0.728565067,-0.637604651,-0.009548631,5.482539304,6.225370964,-1.379139032,-1.116950584,1.142647712,2.151011208
465,M,-0.757073164,-1.888780508,-1.059252859,0.629536674,0.94831327,-0.126270181,-0.922951023,-0.106078297,-2.152642224,-0.58692588,1.584782136,-0.004289913,0.240690939,2.180211524
466,M,-0.17512073,-1.466514438,1.057732404,-0.084164123,-1.489085864,-0.85602107,1.966022407,-0.21465229,12.40764895,-10.21003456,0.105143107,-1.318462208,-0.927922041,-0.531322937
467,F,0.700172156,-1.089709874,1.729173952,-0.602764628,-0.365775895,-0.265497004,0.956848572,0.037994428,5.081568813,1.404484502,-1.371711142,-0.845406931,-0.091093152,2.527174193
468,M,-0.19448758,0.80781401,-1.033740576,1.81664989,1.832218919,0.690881117,-2.51744134,-0.020243636,6.726434096,-12.97541975,2.269767212,0.967738486,-0.827929596,-1.00245428
469,M,-0.297081693,-1.685661401,0.879926998,1.303656234,0.856269021,0.500166488,-1.740748637,-0.08570434,4.843380722,-11.78063037,-2.101405189,-0.176841502,-0.180122444,-2.987027354
470,M,-0.562349431,-0.399104399,-0.81388325,-0.089748694,0.857661805,0.264767132,-1.18348984,0.057277624,9.018935967,1.203313263,-7.481850222,0.894748258,-0.86371811,0.352598766
471,M,0.170026901,-2.323096872,0.192449609,-1.48169189,0.405667416,0.197037653,0.266174739,-0.18495179,10.56525125,-4.342723041,-2.048619722,-0.65667938,-0.535338203,2.913633705
472,F,-0.010672573,0.012859626,-0.583965146,-0.684431953,0.219097433,0.701434901,-0.627931688,-0.047620461,10.86935464,1.731912476,-0.460276831,1.462646534,0.442380991,0.067328646
473,F,-0.593144429,-1.522065647,-0.422947531,0.184727129,1.553497683,0.060616787,-0.616889004,0.204495763,11.99330578,-8.762961838,1.174781778,2.342834669,-1.457160235,3.493381485
474,M,0.770060033,-1.670934228,1.038172107,-0.902070738,0.858870472,-0.445765432,0.462316785,0.053238866,-1.414994185,-12.94970877,0.13440955,-0.749310471,-0.808043375,-1.068671556
475,F,0.362164878,-0.994265886,-0.447755083,-1.317834217,0.207036917,0.183822786,-0.033221222,0.074565011,1.028007889,7.509026975,-0.643440332,0.387683148,0.557582807,-1.998308998
476,M,0.092395218,-0.676201352,1.135895764,2.367938468,-0.001998892,0.440491888,-1.215012626,0.090661723,15.22166674,0.19106274,-3.852842768,-1.949192158,0.431177247,0.558734968
477,F,-0.761048144,-1.438979423,0.847984253,-1.768716704,0.693487258,0.687565184,-0.236963957,-0.162632177,17.03900305,-5.915375015,-3.15088492,-1.436779193,-0.034611811,4.745678422
478,F,-0.284439303,-1.319303485,-0.645128208,-0.433889486,0.441236333,0.2601162,-0.313749714,0.129742299,3.996066863,5.221802919,-3.203417084,-2.410534701,0.973007909,-0.641542382
479,M,-0.779971583,-1.405097566,-0.703306222,-0.689177886,-0.454177188,0.127275856,0.571341783,-0.037070203,-7.949733091,8.600490644,1.38215857,0.366901335,0.120859286,-0.755675402
480,M,0.568309354,-0.794148506,0.206568564,1.795801107,-0.521190977,0.31372253,0.469239361,0.023225642,-3.43190769,-6.253244446,-3.448931779,-1.062227038,-0.591684624,0.989438988
481,M,0.649736843,-1.040832322,0.852091312,-1.243445952,1.839310095,-0.216728341,-1.19866904,0.100297199,8.725778849,0.743296569,-1.453713923,-0.272296711,-1.490500085,0.398581954
482,M,-0.126763666,-0.487035053,-1.293904403,-0.262015947,0.815403844,-1.370596018,0.160810437,0.062002958,1.610046909,1.818966432,-1.822685821,-1.22005797,-0.28311698,1.705512501
483,F,-0.380538447,-1.469610916,-0.408061535,0.089452771,-0.434220986,1.338004557,-0.286015453,-0.119705561,16.27288958,1.873191437,0.433085763,0.772217991,0.172047691,1.789062933
484,F,-0.784237583,-1.184031565,-2.34466694,-0.132094088,1.129783426,0.548391108,-1.185666577,0.02546166,13.8548409,2.042041105,1.767504767,0.23785257,-0.912696383,-0.755119627
485,F,0.065941143,-0.107457651,0.279452311,-0.33858122,0.437195818,0.24261736,-0.447774838,0.034538464,2.216105822,0.742106923,-0.255245769,-0.260124486,0.120494596,-0.386525826
486,F,-0.585515575,-0.75371088,-1.309972507,-0.11486391,-0.532659962,0.435404567,0.400290249,-0.0384816,23.05323328,-11.84923554,-3.176609947,1.463704489,0.280375702,-1.202408351
487,M,0.082906903,0.679233815,-0.86760535,0.6156219,1.358228721,-0.116665392,-1.896066293,-0.214031283,7.07350981,-9.340948913,-1.505693878,-0.124361636,0.257444948,0.302703887
488,F,0.056816947,0.713528687,0.284869987,1.855731052,0.666383643,0.244469189,-1.433993881,0.032702062,-3.711560427,-2.486023792,-4.153577128,-2.000522757,-0.688487957,-1.299250808
489,M,-0.818360561,0.143984358,0.298218702,0.224129849,-0.390365797,0.583538348,-0.569776467,-0.089895126,4.033848215,8.304465356,2.275629736,-0.946097803,1.024557784,-0.242958971
490,M,-0.102969067,-1.983544632,-0.877966803,0.633995109,1.494363763,0.527700441,-1.311616067,-0.05986138,-2.391758935,-7.613629896,3.60714659,-0.351391699,-0.292184549,0.152703515
491,F,0.855155095,-0.766374249,0.922305635,-1.173192586,0.635536162,-0.010962289,0.022166127,0.069917881,-4.724085314,1.444188008,-0.223103093,1.318828077,-0.422901391,0.574075837
492,M,-0.177401804,-0.783777279,-0.971677508,0.33359768,-0.059159538,-0.179667209,0.246201505,0.025078719,-13.24668712,-3.460114502,-4.323224882,-1.046826149,0.74204082,-2.555520312
493,M,0.199357854,-1.198440159,-0.044472636,-1.834158773,-0.271143228,1.333625629,1.153875496,0.160068474,12.38896302,-0.247117594,2.047504488,-0.376507522,1.17836537,2.015706569
494,M,-0.099127382,-0.450145783,-0.874504777,-0.188217444,0.677958465,-0.349216933,-0.302096878,0.158913193,-10.94850218,6.016925897,0.862896838,1.359948369,-0.625422849,-2.19863211
495,F,-0.535169867,-0.788968474,-0.84356625,-0.724410251,1.191792926,-0.318643935,-0.856755474,-0.042683964,-6.492867457,-6.108927168,-4.122720142,0.540316559,1.185702067,-0.05316356
496,M,-0.283049676,0.394685611,-0.138377133,0.181266597,0.386920177,0.281695763,-0.383660852,0.179553844,3.921042681,3.120405762,2.00894816,1.089047538,-0.204150282,-0.07821497
497,F,0.230904352,0.168967574,0.687074569,-0.834421917,1.23037595,-1.004471768,-0.903367061,0.007134748,-17.42287885,1.460264701,-1.054336929,0.787657428,1.631457412,-0.500785338
498,F,-0.087228735,-1.450095221,-1.434146266,0.011410016,-1.577577762,0.07604385,1.781068353,-0.210705344,19.75571953,-1.941590874,2.19357373,0.016801199,-0.979339432,1.247602037
499,F,-0.11038087,-1.394605393,0.040245193,-2.125342175,0.968255266,-1.709803907,0.474875639,-0.059133583,17.90611991,3.372855452,1.138935014,-3.070488222,0.206155381,3.454608622
500,M,0.558705924,0.704326637,-1.998746674,2.08702168,1.159140767,0.298648394,-1.245435978,0.131088424,-3.201342553,-9.284298648,4.85612742,-0.855601763,0.983815502,-2.151956427
501,F,-0.465458805,-0.487000931,1.494917747,-1.313595653,0.408339073,0.348700248,-0.532851047,-0.068220525,4.106112716,0.367806835,1.382845665,0.103596761,0.112130866,-0.953040379
502,F,-0.50800423,0.014459604,-0.537888267,1.823310965,-0.241151603,-0.098568077,-1.509847882,-0.216082683,8.759824743,0.976139,-4.152604663,-0.793001294,1.163512482,-1.855591751
503,F,-0.063013178,-1.464671507,-0.351247074,1.1059553,-0.49741966,1.039093707,-0.334178379,-0.119465101,4.857836001,0.352976034,-2.206326228,-1.664448926,-0.734324942,-1.263695045
504,F,-0.109461536,0.682298875,-0.758679106,0.119295688,-0.58636088,0.512803636,0.351758883,0.026041824,0.316029423,7.158530758,-0.017963617,1.482590613,1.054520896,3.045090597
505,M,-0.578817586,-1.349165757,1.242211584,0.533474968,0.761257887,0.566537975,-1.334262629,-0.094773029,14.50594722,-3.567568212,0.666882447,1.26742027,-1.408979505,2.021321066
506,M,-0.536354403,-0.951246219,0.411817254,0.883363926,-0.904379052,0.454647263,0.349551733,0.031452259,-12.72725646,5.609289862,-1.043156025,0.393448933,1.00087881,-0.545654273
507,F,-0.192012976,-0.805522073,0.093812324,-0.750922836,0.255698948,0.043200898,-0.601821344,0.002502601,10.48832966,-1.803936021,-1.766456224,1.829564083,1.498335021,-1.61850839
508,M,0.250562388,-0.899085784,0.391423294,-0.224372316,0.375007025,0.734299369,-1.08078262,-0.124716216,7.511465979,3.453335153,-3.515399075,1.070323812,-1.052770597,0.432541026
509,M,-0.562709772,-2.131678614,1.103877489,-1.358954992,0.24103908,-0.891195323,0.075302329,-0.187363806,-1.123398836,8.128444223,6.809147878,-0.870399508,0.195692988,-0.437472705
510,F,-0.107545685,-1.23773454,0.544166942,-0.218131726,0.130853201,0.30085698,-0.367803506,0.019359087,-4.809284669,11.06794459,-1.267565158,0.173239314,-0.500550639,0.707800441
511,M,-0.440254931,0.355834167,-1.338686922,-1.197659261,0.520470678,-0.942065725,0.006642017,-0.165516985,8.149866596,-4.065657814,0.860414855,-1.609417575,0.743517991,-0.727704847
512,M,-0.162365368,0.023488444,0.238778637,-0.979965255,1.040016473,0.81297683,-0.967422915,-0.065048386,1.894854055,-4.550174025,2.151390601,0.931530862,-0.142432121,0.32019326
513,M,0.144369083,-1.357459232,-1.006253453,-0.338527246,0.305580628,-0.389327627,0.083639488,0.038532631,-5.321033487,1.313635771,0.40821574,0.266237905,1.33441018,-1.085406852
514,M,-0.26454394,0.40874726,0.312993425,-0.710227107,-0.034289152,0.545729711,-0.382838737,-0.224542256,19.5885113,-6.909009689,3.800937924,-0.391237987,0.198963206,-0.759398123
515,M,-0.351111635,0.034121854,-0.332932233,0.391380534,0.13632262,-0.084326458,-0.842449729,-0.08171183,7.691544674,8.3244267,1.699090023,1.179524428,-0.262352392,0.743040903
516,F,-0.888936735,-1.725369833,-0.714966638,1.61771013,-0.737826328,-0.252977106,0.546736193,-0.10445973,-0.733282336,2.625580239,2.81275494,-0.275066135,-1.388650743,0.679956869
517,F,-0.113828179,-1.197993758,0.362347889,-1.94013411,1.578047345,0.580747953,-1.496959357,-0.080380937,15.21864793,0.84269298,0.305654182,1.932375247,0.100443267,2.596867661
518,M,1.262603244,-0.208332309,0.143923455,-0.389890436,0.113987515,-0.190990781,0.183592594,0.132181865,-13.26647726,8.635351238,2.784683378,1.718029289,0.095115824,-2.061714918
519,M,-0.082846416,-1.916212479,-0.55749914,-1.233854029,-0.227044799,-0.049789889,1.139543638,0.021736047,5.187843936,3.857191308,-1.530890254,-2.486352433,1.014903526,2.532364028
520,F,-0.184945938,-0.208380937,0.571904722,0.693788772,0.640975017,-0.120469449,-1.171035037,-0.226750205,3.458467924,-2.11078478,-2.552815547,-3.041517519,-0.552738077,1.034375387
521,M,-0.050150081,-0.908309829,0.100295194,-0.098782371,-0.664381269,0.484555431,0.794446019,0.016671345,9.078235293,-0.982688551,3.304304276,-0.016270555,0.426238458,0.252733875
522,M,-1.128007943,-1.430698757,-0.081485081,2.298830348,1.283748384,-0.362074983,-3.363708859,-0.046046379,6.732094286,19.2036604,-3.573366143,-1.62655596,0.698364654,0.678456637
523,M,0.258908001,1.496942481,-1.58744025,1.345292161,0.735742743,0.587449901,-1.016626928,-0.041260139,-6.175752352,-6.948603374,-1.854476231,-1.952376142,-1.39245649,-2.183834315
524,M,0.502107644,-0.755857876,0.586521831,1.657318041,-1.656198565,1.157978226,0.622746671,0.026097698,8.92219909,6.249628838,0.119037452,-2.406451052,0.485682787,-0.841464279
525,F,0.446967731,-1.006144618,0.555176746,-0.201316897,2.364148549,-0.066193041,-2.050087999,0.054074339,11.42605843,-8.763217,0.570599154,1.460308234,-0.725579894,1.325923223
526,F,0.882025132,0.532344436,-0.223927628,0.257308164,-0.945915591,0.063162296,0.986799465,0.132970895,4.218196114,0.112755541,0.887639002,2.997759,-0.74357048,-2.298338521
527,F,0.259320538,-0.605255389,-0.542269769,-0.230341592,1.552347879,-0.333209631,-1.076796857,-0.168318732,12.66778977,-10.37536008,1.75783666,-1.867038252,-1.428163598,0.214988699
528,F,-0.684953992,0.55526286,-0.581771403,1.516279545,0.226023536,-0.303350314,-0.927297408,-0.002264526,-2.247369666,2.409619189,1.57654462,-0.018650717,-0.438698162,-2.046587968
529,M,0.627565739,-1.378161189,0.894365382,0.985116958,0.672926429,-0.603815664,-1.277040603,-0.152379244,-1.738103246,-1.5161975,-1.53627462,-1.828359897,-0.076481027,-2.453106446
530,M,-0.187906658,-1.268646912,0.658646019,-0.396251328,0.974239243,0.09526955,-1.049447444,0.03622179,-6.970171821,3.32020347,-1.069555334,-0.971897663,0.992771424,-0.707427857
531,F,-0.260432329,0.413335356,-1.201728725,0.132087616,0.336883369,0.347271442,-0.646365058,0.179309022,3.133700669,6.764606537,-0.660154111,1.270195258,1.007233283,-0.464732733
532,F,-0.036858,-0.311093505,0.484967586,-1.540567951,-0.349573427,-0.185305099,1.530290089,0.099870295,4.912768587,-3.02201867,-1.938559092,-2.520752776,0.717645556,1.128765326
533,M,0.887821416,-1.427064326,0.180515372,-0.716985243,0.873576059,0.086060253,-0.495250476,0.156964527,6.975859984,3.48085819,-1.232896282,1.437373865,-0.303339313,0.320513739
534,F,-0.262734918,-1.036813749,0.64467818,-1.135002719,1.61076335,-0.414480489,-1.095393043,-0.023041743,9.754486686,-1.095286632,2.629021171,0.385480312,0.080470271,2.451463212
535,M,-0.890973634,-0.824539281,-1.579435702,-0.543879856,-0.605291948,0.514875359,0.150166082,-0.032761915,22.86173319,7.63936673,0.455453258,-0.50839166,1.086276981,0.484222986
536,M,0.096710158,-0.942096989,-0.961131154,0.439285557,0.871584989,-0.288552267,-1.030188133,-0.088759047,-5.583958389,-4.577962332,0.279928198,2.536856569,0.232900939,-1.103790651
537,F,0.277628436,-0.132232496,-1.278887989,-0.473394888,2.235110534,-1.641876274,-0.72405616,0.097977058,2.817035188,-17.53575084,1.617206289,2.336172128,-0.322513448,-0.403168339
538,F,0.266759554,-1.244395137,-1.122889145,0.586218286,1.728111419,0.30640917,-1.650104663,-0.081200054,6.403330868,-3.480625796,0.674776425,0.115161609,0.392988862,4.673918733
539,M,0.242259962,-1.453215823,0.920214233,1.938142182,0.058954367,0.616715641,-1.426117333,-0.158009709,-13.66344794,-0.962483992,-2.69183872,-0.735530909,0.794473989,-2.157695935
540,M,-0.315824238,-1.442948387,1.03597812,0.797578175,0.050969462,0.666326371,-1.060531711,-0.013243816,3.557191956,5.507693271,2.943810634,-0.089251227,-0.561841862,-3.054530986
541,M,0.242357074,-1.130577676,-0.302174906,0.983986886,-0.542806961,-0.086080114,0.639813644,-0.025948197,5.87560597,-1.190157323,-2.835868423,-1.770708616,-0.151975077,2.026396844
542,M,0.022812364,-0.262792126,-0.408804191,-0.221368909,-0.376283237,0.564048207,0.297356396,-0.1281317,6.913966601,-9.414930442,-3.372148161,0.075185154,0.413316443,-0.056774561
543,F,0.258750713,0.107052963,-1.827745549,-0.281375384,-0.090829686,1.185330108,0.12416378,-0.12503798,9.370247528,-8.801769756,-0.494068935,-0.372647697,0.644042506,0.625100952
544,M,-0.52248121,-1.212064431,0.118133461,-1.362357324,1.871644917,0.247451737,-1.64693978,-0.047574218,6.528207676,2.254240594,0.92394234,0.463957211,-0.900214778,1.418360309
545,M,-0.570659098,0.028314779,-1.898722361,0.820051442,0.240517684,0.119573077,-0.136937019,0.099588369,6.537768897,-7.259124573,1.115435089,0.803919395,0.161821859,-1.527301736
546,M,-0.287026411,-0.949240911,-0.302983621,-1.385931388,0.863406925,-0.80421015,-0.202617897,-0.075113368,-0.218031235,-0.69416352,-0.663354594,1.268575975,0.617057965,1.544013714
547,M,-0.766794845,-1.746847178,0.421445661,2.074443476,-1.635679403,1.269324028,0.048126926,-0.054216715,-3.5993408,-0.359038691,-5.312039855,2.111262308,-0.355084564,-2.71291717
548,F,0.190953728,-1.029178751,-0.798132378,-1.288320293,2.624204337,-0.141939087,-2.705084786,-0.030820444,6.393722459,3.905763544,-2.674537289,1.298309525,0.433538559,0.901872698
549,F,0.140115412,0.03998831,-0.026391693,1.278855343,0.500102564,-0.14885319,-0.716930837,-0.062883379,-7.426253497,-5.479723068,2.238932179,0.444772061,-1.331534108,-2.055976188
550,F,0.164703639,-1.42342269,0.67864388,-0.72255532,0.314278068,1.270363319,-0.126310153,0.058136092,4.044279301,-1.285964215,-0.431487123,0.339113977,-0.35909893,1.082879171
551,M,-0.863726998,-2.076096565,0.330949243,0.314190002,-0.14292802,0.228644202,-0.041803479,-0.012015056,4.713219648,-2.071738032,-3.152951317,0.185754212,0.014152191,0.488339008
552,F,-0.579969321,-0.798178809,-0.423052524,-0.348066722,2.249342836,-0.490506131,-1.908086723,0.022846671,13.5165097,-7.684899395,5.172778131,1.617470607,0.009259698,0.296514753
553,F,0.086290742,-0.053766575,0.634226421,-0.926712952,1.032288671,-0.580717273,0.043629916,0.150763863,5.73961027,-8.021271948,1.145236299,-1.052487814,-0.386241661,-0.935562632
554,F,0.888322737,-0.685558034,0.86062172,0.550721521,0.796433585,0.585376319,-1.206170425,0.132455575,12.61649275,1.424148713,-0.108354933,-0.13673315,0.423715781,0.685822414
555,M,-0.170853907,-0.325934663,-1.044801589,-1.362255038,1.221186057,-0.575694963,-0.304706061,0.050603506,2.460632473,-7.234959445,0.824841126,1.006453909,0.80630956,-0.97220751
556,M,-0.194942213,-0.642630165,-1.665946089,0.631709263,-0.124418847,1.419337406,-0.380538171,-0.175468676,8.730246905,-5.134664236,1.056773751,-0.550611979,-1.258993101,-0.844565261
557,M,-0.687446284,-3.112417771,-1.838907892,0.038928318,1.421890278,1.337893183,-0.898422299,-0.025821413,8.880677165,-15.48939398,-4.566678194,-0.523275636,-0.888655415,1.695726405
558,M,-0.265689463,-1.048376469,-1.412449805,-1.551243257,0.645289263,-0.902739776,0.633881848,-0.0236703,1.657150369,-6.094047126,3.375644153,1.047062162,1.31540138,0.568787474
559,M,-0.806973175,-0.831424701,-0.082762664,-0.749728209,1.352086056,-0.2687337,-0.757545711,-0.04632966,3.330582039,2.569133793,2.504252189,0.308696453,-2.346205654,2.284984573
560,F,-0.791816613,-3.158699361,-1.212309851,-0.217949865,0.465216376,-1.082697291,-0.427148278,-0.182386388,13.00305086,5.109323504,-2.779091151,-2.260561497,0.299166501,0.909224289
561,M,-0.053828763,-1.944377938,1.452592234,-0.806032225,-0.165745761,0.481381014,0.073639794,-0.058715679,4.221481295,0.148340806,-1.937180773,-0.450684376,-0.639179474,-1.296782941
562,F,0.338157177,-2.795685404,-0.736698899,-0.592395722,-0.12857542,1.742158933,0.224129492,0.089688922,7.05845246,2.431916942,-0.894107219,0.879881431,0.455105192,1.203487734
563,F,-0.095188111,-0.671883863,-0.058643826,-1.028893228,1.10096544,-0.856330097,-0.793428301,-0.052877728,7.328484785,5.133244737,0.444179622,-0.50814114,0.566720435,1.641150231
564,F,-0.055533601,0.212401243,0.51803084,0.221949421,-0.418057689,0.41715784,0.680165887,-0.107298096,-11.53068869,-9.3490119,0.614663795,-1.162196163,0.422386477,0.113364381
565,F,-0.093556985,-1.125106662,-0.151285848,-0.352245515,-0.385047554,0.25742865,0.822481442,0.071327083,1.216892167,3.279679053,-3.529478583,-0.091882452,-1.236528462,1.048658074
566,F,-0.030050394,-0.383632983,-1.365277217,-0.564134611,2.064479222,-0.786724096,-1.622064921,-0.063586431,23.74876914,-1.495635178,0.644723205,1.661214241,-0.755389299,4.781721747
567,F,-0.056570157,-1.028265619,0.035810788,0.310692135,-1.260981551,-0.017842225,1.291020662,-0.189103694,14.6885262,-6.414405649,1.316376093,-1.086739812,0.820075188,1.885280648
568,F,-0.376587124,-1.03494666,-1.120055038,1.185961294,0.435114713,0.119243181,-0.878551101,-0.071890739,10.70244358,-0.594070362,1.717172957,-1.064424893,-0.027515983,0.402914032
569,F,0.47076751,-2.14289461,-0.818199073,1.51609931,1.937672298,0.515308902,-2.559640656,-0.07888034,-10.30863721,-7.313204276,-4.301841183,-0.418005733,0.104990352,-1.489712706
570,M,0.224359052,-0.316978042,0.777351899,-0.705202583,0.710234223,0.72968134,-1.021051679,-0.12282918,10.57177465,-4.714869189,1.558529406,1.35617945,0.281500759,0.876050487
571,M,0.940297131,0.32587956,-0.198712806,0.101383458,0.537733095,-0.385923731,-0.226890778,-0.015049935,1.820046812,-6.20917557,3.490528243,0.612287306,-0.503984059,-2.128299285
572,F,-0.15002099,-1.442345572,1.411860301,1.605495937,1.214221052,1.093516074,-2.149619393,0.057018946,-9.417383272,-1.711691591,-2.492603322,0.577295809,-0.242560093,0.192653728
573,F,0.152627287,-0.833425352,0.910540869,0.367105379,-0.312180974,0.101143465,0.122107523,-0.020869803,1.761682199,-5.995730331,-2.998877048,0.024952082,-0.119360951,-1.531055505
574,F,0.571074806,-2.062734739,-0.274249431,-0.259774027,0.468473205,-0.334576214,0.378200296,0.177035211,-11.91863495,6.832056154,-0.418431986,-0.552977787,0.421695364,0.639322453
575,F,-0.223187903,-0.273070483,0.267468586,-0.118686412,-0.60206016,0.857548781,0.602408043,0.126278119,17.2130505,-3.504316049,-0.662955684,-0.338347571,0.035261877,-0.201501472
