"YLD_BE_BLUP","AGSPP_BLUP","IEMERG_BLUP","LDSR_CERCZM_BLUP","SRSR_COLLGR_BLUP","LDSR_CORBNE_BLUP","ERSR_GIBBFU_BLUP","ERSR_GIBBZE_BLUP","LDSR_NLBR1_BLUP","LDSR_PUCCPY_BLUP","LDSR_TARSC_BLUP","Index","group","RM"
0,0,0,-0.061699968,0,-0.864162887,-0.244451155,-3.00506662,0,-17.55706955,0,"index_2257","C","Mediterranean b"
0,-0.889272045,0,0,0,0,0,-0.044478654,0,-0.217522571,0,"index_2258","D","Humid subtropical"
0,-3.698004904,0,0,0,-12.35814199,0,-0.919796007,-0.371056797,-6.24036479,0,"index_2259","D","Subtropical dessert"
0,-0.77567519,0,0,0,0,-0.052727452,0,0,0,0,"index_2260","C","Humid subtropical"
0,-2.169127031,0,0,0,0,0,0,0,-9.069540981,0,"index_2261","A","Humid subtropical"
0,0,0,0,0,-2.523046999,-0.062779979,0,0,0,-5.066575451,"index_2262","A","Humid continental a"
0,-0.60332134,0,0,-0.432739726,0,0,0,0,-0.409006956,-1.953755304,"index_2263","G","Humid subtropical"
0,-1.351493733,0,-0.128233962,0,0,-0.067587709,0,0,0,0,"index_2264","E","Mid-latitude steppe"
0,0,5.956764938,0,0,-4.095026543,0,-0.789897898,-6.907115466,0,-0.419226847,"index_2265","F","Mid-latitude steppe"
0,-0.121513988,0,0,0,-13.07271864,-0.848525844,-0.006158583,0,0,0,"index_2266","D","Mid-latitude steppe"
0,0,5.011976033,0,0,0,0,-1.396089075,0,0,0,"index_2267","J","Mid-latitude steppe"
0,-5.175972718,0,0,0,0,0,0,0,0,-1.89047578,"index_2268","F","Humid subtropical"
0,-5.685814328,0,0,0,0,-0.444228598,-0.289257186,0,0,0,"index_2269","F","Humid continental a"
1.330778499,-5.284815309,0,-0.124023721,0,-4.211738909,0,-3.312882343,0,0,-6.020011005,"index_2270","E","Sub-arctic"
0,0,0,0,0,-2.314722018,0,0,0,-4.854141187,-4.972175892,"index_2271","B","Sub-arctic"
0,-4.780702256,5.611664862,-0.629078566,0,0,0,0,-0.531789648,-4.82513756,-0.087009346,"index_2272","J","Humid continental b"
0,0,0,0,0,0,0,-0.816702269,0,-0.148178127,0,"index_2273","B","Humid continental b"
0,-4.316689105,0,-0.1259885,0,-3.20801256,-0.209848315,0,-0.599885043,-15.32802164,0,"index_2274","E","Humid subtropical"
0,-2.04192257,0,0,-0.962330724,0,-0.061031713,0,-8.185931535,-4.810635747,-1.653177565,"index_2275","J","Humid continental b"
0,-3.652176445,0,0,0,-6.30805969,0,-0.445231509,0,-4.636613985,0,"index_2276","F","Humid continental a"
0,-1.61394164,0,0,-0.671776908,-1.628021152,-0.113479679,-3.127031341,0,0,0,"index_2277","B","Humid continental b"
0,-2.53065947,5.455526017,0,0,0,0,-0.839382892,-3.283632242,0,0,"index_2278","A","Mediterranean b"
0,-1.972632335,0,0,0,-9.785666054,-0.120035675,0,0,-0.895146106,0,"index_2279","J","Mediterranean b"
0,0,0,-0.760684064,0,-0.910457327,-0.119161542,-0.056111533,0,0,0,"index_2280","G","Humid subtropical"
0,-4.563017074,0,0,0,-9.45219695,-0.733633187,0,0,0,0,"index_2281","G","Mediterranean b"
0,0,4.660621839,0,0,0,-0.350720419,-0.082798725,0,0,0,"index_2282","E","Humid subtropical"
0,-1.570853178,0,0,0,0,0,-1.150725979,0,0,0,"index_2283","A","Subtropical steppe"
0,0,5.566124365,-0.036251732,0,0,0,-2.95860387,0,-0.016788655,0,"index_2284","A","Mediterranean b"
0,0,0,0,0,0,0,0,-0.586743826,0,-6.388169288,"index_2285","A","Mid-latitude steppe"
0,-1.504261918,0,0,0,0,-0.581014583,0,0,0,-1.297230242,"index_2286","H","Humid continental a"
0.924793359,-2.149477561,0,0,0,0,-0.264930388,0,-6.013696021,-0.05328573,0,"index_2287","G","Humid subtropical"
0,-2.514027703,0,-0.010803496,0,0,0,-1.363099079,0,0,0,"index_2288","J","Humid continental b"
0,0,0,-1.801563909,0,0,0,-1.773803731,0,0,-3.63066269,"index_2289","C","Humid continental a"
0,-0.599404208,4.864749681,-0.131882838,0,-3.844094956,-0.33625461,0,0,0,0,"index_2290","A","Mid-latitude steppe"
0,-1.531681848,4.62981009,0,0,-2.137259996,-0.534714558,-1.346604081,0,0,0,"index_2291","E","Mid-latitude steppe"
0,0,0,-0.12290099,-0.45334638,0,0,-1.130107232,-1.905145605,-0.277758457,0,"index_2292","A","Humid continental a"
0,-0.795260855,0,0,-0.537833659,0,0,0,-0.183126059,-14.47069553,0,"index_2293","E","Subtropical steppe"
0,0,0,0,-0.830448141,0,0,0,0,-0.793633411,0,"index_2294","J","Humid continental a"
0,0,5.059361739,0,0,0,0,0,-8.080823364,0,-2.175233638,"index_2295","G","Mediterranean b"
0,-2.789837835,0,0,0,0,0,-0.971342876,-0.155745422,-5.811701731,0,"index_2296","B","Humid continental a"
0,0,0,-0.013924506,0,-1.674315593,-0.821088791,-1.570529197,-6.959669551,-8.040749639,0,"index_2297","I","Humid subtropical"
0,-0.634658404,0,-1.203357101,-0.185459883,0,0,-2.68563521,0,-5.468771283,0,"index_2298","A","Subtropical steppe"
0.745108908,0,0,-0.092867937,0,0,0,-1.489219384,0,0,0,"index_2299","E","Subtropical dessert"
0,-1.880590083,0,0,0,-4.631903428,-0.076329036,-1.529874291,0,0,-3.733491917,"index_2300","F","Humid subtropical"
0,0,0,0,0,-3.056286484,-0.575870136,-2.83663915,0,0,-3.15606626,"index_2301","C","Mediterranean b"
0,0,5.926279679,-0.641042702,-0.370919765,0,-0.350105233,0,0,-2.91089818,0,"index_2302","C","Subtropical dessert"
0,-1.045957363,4.760760026,-6.339814586,0,-3.283875598,0,0,-8.834098583,0,-6.614728232,"index_2303","H","Humid continental a"
0.812478544,0,5.416491306,0,0,-2.461321079,0,-1.218767846,0,0,-6.935686735,"index_2304","E","Mid-latitude steppe"
0,0,0,0,0,-0.02314722,0,-0.860001639,0,-0.225101874,-6.35984942,"index_2305","J","Mediterranean b"
0,0,0,0,0,-3.797410009,0,-0.057480107,-7.607836599,0,-0.268937977,"index_2306","I","Humid subtropical"
0,0,4.271623499,0,0,-6.45097502,0,0,0,0,0,"index_2307","D","Humid continental b"
0,0,0,-0.120374845,0,0,-0.236683171,0,0,0,-2.649830068,"index_2308","G","Subtropical steppe"
0,0,0,-0.047055229,0,0,0,-0.779588524,0,0,-5.906731533,"index_2309","I","Subtropical steppe"
0,0,4.652918902,-10.56680893,0,0,0,-0.655649699,-9.254531263,-5.554503895,0,"index_2310","C","mid-latitude desert"
0,0,5.403479735,0,0,-0.732995306,0,0,-0.645281973,-0.035767134,-4.198099501,"index_2311","H","Humid subtropical"
0,0,5.980475695,0,0,0,0,0,-6.486682786,0,0,"index_2312","A","Subtropical dessert"
0,-2.430868869,0,0,0,0,0,-0.140963119,0,-0.202193799,-3.924340778,"index_2313","A","Humid subtropical"
1.394372676,0,0,0,0,-19.55154694,-0.383325244,0,-0.54015224,-4.796133933,-1.930025482,"index_2314","I","Subtropical steppe"
0,-2.304604953,0,-0.130198741,0,0,-0.680473898,-2.8831019,0,0,-5.340334175,"index_2315","C","Subtropical dessert"
0,-5.387929342,0,0,0,0,0,-0.705679199,0,0,0,"index_2316","I","Mediterranean b"
0,0,0,-5.754146694,0,0,0,-0.010948592,0,-2.678869164,-8.361120088,"index_2317","J","Humid continental b"
0,-2.18463977,0,-0.03649181,0,0,0,-3.190917623,0,0,0,"index_2318","C","Subtropical dessert"
0,0,5.419744198,0,0,-0.995330468,-0.108234882,0,-9.60489183,0,0,"index_2319","C","Mediterranean b"
0,0,0,0,0,-2.083249816,-0.192899985,0,-6.381574616,-0.233746985,0,"index_2320","G","Mid-latitude steppe"
0,-5.571243179,0,0,0,0,0,0,0,-8.598011616,0,"index_2321","C","Humid continental b"
0,-2.405921219,4.398721967,0,-0.146307241,0,-0.037867195,0,0,0,0,"index_2322","E","Humid subtropical"
0,-2.146375013,0,-10.7705195,0,0,0,-0.744536653,0,-0.263611913,-1.819286315,"index_2323","E","Mid-latitude steppe"
0,-2.623520167,0,-6.772699549,0,-3.388916728,-0.072832505,0,0,0,-3.432914178,"index_2324","E","Mediterranean b"
0,0,0,-0.144794244,0,-5.498206154,-0.061468779,-0.147121702,0,-9.884000793,-7.917442157,"index_2325","G","Humid subtropical"
0.937681343,0,0,-0.051136549,0,-15.74047147,0,0,-8.904170696,-0.094162455,0,"index_2326","F","Mid-latitude steppe"
0,0,0,-1.346926735,0,0,0,0,0,0,-6.104970609,"index_2327","I","Subtropical steppe"
0,-5.3936579,0,-0.030489867,0,-4.205903291,-0.543288636,-2.447513614,0,-0.309981143,0,"index_2328","G","Subtropical dessert"
0,-2.681731351,0,-0.147881754,0,0,-0.090315161,0,0,-0.254966802,0,"index_2329","F","mid-latitude desert"
0,-2.216699431,0,0,0,0,0,-0.253942245,-5.891069822,0,-4.075380074,"index_2330","A","Humid subtropical"
0,-2.648467817,0,0,0,0,-0.850240659,-1.988693952,0,-0.335130556,-5.047695539,"index_2331","I","Humid subtropical"
0,0,0,-0.270154482,0,0,-0.502056025,0,0,-2.113298438,0,"index_2332","C","Sub-arctic"
0,0,0,-0.024728003,0,0,0,0,0,-0.075183976,0,"index_2333","I","Sub-arctic"
0,-0.211608046,0,0,-0.187520548,-9.404558507,-0.174539294,0,0,0,0,"index_2334","B","Humid continental a"
0,0,0,-6.721771906,0,0,-0.192193804,0,0,0,-0.506236192,"index_2335","I","Subtropical steppe"
0,-4.379703237,0,0,0,-16.55032501,0,0,0,0,0,"index_2336","B","Humid subtropical"
0,0,0,-2.028882496,-0.923178082,-3.067957721,-0.353796346,0,0,0,0,"index_2337","A","Humid continental a"
0,-4.104732481,0,0,0,0,-0.567296057,0,-0.663201814,0,0,"index_2338","G","Humid continental a"
0,0,0,0,0,0,0,-0.301028833,-5.418083057,-0.113140934,-8.33280022,"index_2339","F","Humid subtropical"
0,0,0,-0.92818197,0,0,0,0,0,0,0,"index_2340","C","Humid subtropical"
0,-4.906730519,0,-5.957857265,0,0,-0.901685133,0,-0.734173085,0,-1.945845363,"index_2341","F","Mediterranean b"
0,0,0,-1.729779092,0,0,0,0,-0.451747692,0,-6.076650741,"index_2342","A","Humid continental b"
0,-2.088460787,4.783868838,0,0,0,0,0,0,0,-8.276160484,"index_2343","H","Mediterranean b"
0,-2.203255057,0,0,0,-1.512285051,-0.399320065,-1.977078265,0,-0.047446198,0,"index_2344","F","Mediterranean b"
0,-4.88381629,0,0,-0.820144814,0,0,0,0,0,0,"index_2345","D","mid-latitude desert"
0,-5.479586261,0,-3.787610509,0,0,0,0,-7.012223636,0,-0.933372979,"index_2346","G","mid-latitude desert"
0,-2.082255692,0,0,0,0,0,-1.402274699,0,0,0,"index_2347","I","Mid-latitude steppe"
0.884697412,-2.771820088,0,-0.020166527,0,0,-0.516820474,-0.208707531,-0.401572137,0,-5.925611445,"index_2348","J","Subtropical dessert"
0,-2.443342694,0,-2.962085115,0,0,0,0,0,-0.158397308,0,"index_2349","E","Mediterranean b"
0,0,0,0,0,0,0,0,-7.257476033,0,0,"index_2350","A","Humid subtropical"
0,-4.855173502,0,-8.071354438,0,0,0,-0.814640395,0,0,-3.914900822,"index_2351","C","Humid subtropical"
0,-1.859906431,0,-6.212495479,-0.556379648,0,0,0,0,0,0,"index_2352","H","Mid-latitude steppe"
0.591655848,-1.9033421,0,0,0,0,0,-0.049268663,0,0,0,"index_2353","G","Mid-latitude steppe"
0,0,5.341674776,0,0,-4.159218345,-0.086381563,-0.034898636,0,-0.456948024,0,"index_2354","D","Humid continental b"
0.625340666,-3.715190577,5.666964036,0,0,0,0,0,-0.198060952,-4.361079529,-0.94919286,"index_2355","F","Mediterranean b"
0,-2.805083621,4.776165901,0,-0.175156556,-11.64356534,0,0,0,-3.737501549,0,"index_2356","A","Subtropical dessert"
0,-2.101905161,0,-0.097358861,0,0,0,-0.849692265,-6.118804191,0,-0.15819881,"index_2357","E","Mid-latitude steppe"
0,-1.512096184,0,0,-0.492499022,0,0,0,-0.107207019,-4.709123052,0,"index_2358","I","Humid continental a"
0,0,0,-0.011283652,0,0,0,-1.161035353,0,0,0,"index_2359","B","Mediterranean b"
0,0,0,-1.358890871,0,-4.194232055,0,-0.107433057,-8.676436328,-13.27043896,-5.349774131,"index_2360","J","Mid-latitude steppe"
0,-4.270860646,0,-1.526388777,-0.181338552,0,0,0,-3.950641905,-2.954403621,0,"index_2361","H","Mid-latitude steppe"
0,-2.90071628,0,0,0,0,0,0,0,0,0,"index_2362","C","Subtropical dessert"
1.085486674,0,0,0,0,0,-0.194312346,0,-3.298454679,0,0,"index_2363","H","Subtropical dessert"
0,-0.771758057,0,0,0,-5.45056771,0,0,0,0,0,"index_2364","B","Subtropical steppe"
0,-2.859136863,0,-0.101288419,0,0,0,-0.00684287,-0.403961449,0,-7.077286075,"index_2365","D","Humid continental a"
0.916201371,-0.333039167,0,-0.04897585,0,-16.69324034,0,-0.663006978,-0.402766793,0,0,"index_2366","F","Humid continental b"
0,0,0,0,-0.609956947,0,-0.183719639,-1.088869737,-4.706586189,0,0,"index_2367","I","Mid-latitude steppe"
0,-2.204289239,4.337098468,-0.074904241,0,0,0,0,0,0,0,"index_2368","I","Mediterranean b"
0,-3.967247103,4.733799745,-1.39478328,0,-3.400587964,0,0,-0.603469011,0,0,"index_2369","G","Humid continental b"
0,-2.892400396,6.068544222,-4.633738554,0,0,0,-1.117735983,0,-0.179565612,-5.293134395,"index_2370","H","Mid-latitude steppe"
0,-1.9509145,4.968144255,0,0,0,0,-0.886806011,-2.557332831,-0.421581663,0,"index_2371","B","Humid continental a"
0,-2.483536131,4.21,-0.065781289,0,0,-0.181601098,-0.199127513,0,0,0,"index_2372","A","Mediterranean b"
0,-1.872316622,0,0,0,0,0,-0.940414755,0,0,0,"index_2373","A","Humid subtropical"
0,-2.13706737,6.158306374,0,-0.675898239,0,0,-0.942476629,-7.117331806,0,0,"index_2374","D","Sub-arctic"
1.005427789,-4.414074581,0,-0.159951112,0,-4.585218481,-0.348259677,0,0,-4.288570461,-4.490738137,"index_2375","C","Humid continental b"
0,0,0,0,0,0,0,0,-0.25655595,0,-8.153441057,"index_2376","G","Humid subtropical"
0,-2.493237994,0,-0.06145989,0,-3.295546835,0,-0.351058333,0,0,0,"index_2377","H","Equatorial savanna w"
0,-1.894034457,0,0,0,0,-0.466375272,0,0,-16.74260974,0,"index_2378","E","Humid continental b"
0,0,0,0,0,0,0,0,0,0,-7.983521849,"index_2379","I","Equatorial savanna w"
0.892573401,-5.485314818,0,0,0,0,0,0,0,-4.954375612,0,"index_2380","E","Humid subtropical"
0,-2.062606222,0,-9.446400792,0,-12.83452643,0,0,0,-5.340172366,0,"index_2381","G","Mediterranean b"
0,-2.1412041,0,-7.027337762,-0.562561644,0,0,0,0,0,0,"index_2382","G","mid-latitude desert"
0,-2.295297309,5.186118503,-2.950120979,-0.416254403,0,0,0,0,-0.30369379,0,"index_2383","D","Humid subtropical"
0,-1.410250727,0,-3.763682237,0,-0.617259205,0,-1.319799709,0,0,-7.115045899,"index_2384","G","Subtropical dessert"
0,-0.019668532,0,-0.062660279,0,0,0,-0.015054314,0,0,0,"index_2385","F","Mediterranean b"
0.879685418,0,0,0,0,-13.26327242,0,-0.154648859,0,0,0,"index_2386","I","Humid subtropical"
0,-2.180503039,0,0,0,-8.59470497,0,0,0,0,0,"index_2387","F","Mid-latitude steppe"
0,-5.302000981,5.875470913,0,0,0,0,0,0,-0.30290787,-0.174018691,"index_2388","H","Mediterranean b"
0,0,0,0,0,-1.682031333,0,-0.9775285,0,-0.028467719,-5.793452062,"index_2389","C","Humid continental a"
0,-2.339767161,4.294732312,0,-0.090669276,0,-0.896540685,0,0,-5.383038672,0,"index_2390","J","Equatorial rainforest"
0,-2.005726178,0,0,0,-2.723656241,0,-0.540876141,-0.452942348,0,-7.058406163,"index_2391","J","Mid-latitude steppe"
0,-0.854017849,5.192041716,0,0,-2.992094683,-0.992570368,-1.181654101,0,-4.607610358,0,"index_2392","F","Mediterranean b"
0,0,4.483454279,0,0,-15.97866369,-0.368560795,0,0,-0.457733944,-5.566893118,"index_2393","F","Subtropical steppe"
0,0,0,0,0,0,0,0,0,0,0,"index_2394","A","Humid continental a"
0,-2.945067658,0,-4.811985304,0,0,0,0,0,-0.102191812,0,"index_2395","H","Subtropical dessert"
0,-2.415623083,0,0,0,0,0,0,-3.817239972,-1.895771236,0,"index_2396","B","Subtropical steppe"
0,0,6.112578486,0,0,0,-0.185132,-2.157121423,0,-14.9850912,0,"index_2397","E","Mid-latitude steppe"
0,-2.288058031,0,0,0,-8.02304365,0,0,0,0,0,"index_2398","J","Humid continental a"
0.905461384,-1.425919259,0,0,0,-1.388833211,-0.145385525,-2.168737111,-6.101286162,-7.697819191,0,"index_2399","D","mid-latitude desert"
0,0,0,0,0,0,-0.635888688,0,0,0,0,"index_2400","J","Mid-latitude steppe"
0.948029146,0,0,0,0,0,0,-0.393730553,0,0,-2.554910782,"index_2401","E","Mid-latitude steppe"
0,0,0,-8.147745902,0,0,0,0,0,-0.402719603,0,"index_2402","C","Subtropical steppe"
0,-0.728669595,0,0,0,0,0,0,0,-0.095622338,0,"index_2403","F","Subtropical dessert"
0,0,5.151763866,-7.256512155,0,-5.784036814,0,0,0,-11.89871717,0,"index_2404","B","Mediterranean b"
0,0,5.033299601,-0.133847617,0,-5.974590587,-0.473757497,-1.237324719,-1.994080227,-8.169348556,0,"index_2405","I","Humid continental a"
0,-2.127759726,0,0,0,0,0,-0.346643965,0,0,-6.057770829,"index_2406","D","Subtropical dessert"
0,0,0,-0.174441392,0,0,0,-0.732165404,-1.949612916,0,0,"index_2407","F","Humid subtropical"
0,-3.056406474,0,-0.054497637,-0.133943249,-1.527716532,0,-0.336343774,0,0,0,"index_2408","D","Humid subtropical"
0,-2.9991209,5.890713543,-7.205584512,0,0,-0.247275877,0,0,-3.82451243,0,"index_2409","G","Humid continental a"
0,0,0,-0.158267015,0,-2.577057179,0,0,-0.685900279,0,0,"index_2410","I","Humid subtropical"
1.007887731,-0.760006658,0,0,0,0,-0.539859005,0,-0.071114361,0,0,"index_2411","D","Mid-latitude steppe"
0.900449391,-4.265132089,0,-0.153214726,0,0,-0.781648029,0,0,-0.241606176,-0.023729822,"index_2412","G","Humid continental b"
0,0,0,0,0,0,0,0,0,-17.38560433,0,"index_2413","I","Subtropical steppe"
0,0,4.394870498,0,0,-2.198985917,-0.25221914,-2.56367049,-1.104734009,0,0,"index_2414","F","Humid continental b"
0,-2.764890185,0,0,-1.040636008,0,-0.47867898,-3.051529371,0,-9.28387251,0,"index_2415","I","Subtropical steppe"
0,-2.198084144,4.679879183,0,0,-5.355290824,0,-0.185441773,0,-4.694621239,0,"index_2416","B","mid-latitude desert"
0,-1.617858773,0,0,0,0,-0.262105666,0,0,-0.17372608,0,"index_2417","H","Mid-latitude steppe"
0,0,0,-0.083324724,-0.127761252,0,0,0,0,0,0,"index_2418","I","Humid continental b"
0,-3.680819232,5.640940895,-0.161354525,0,0,-0.341197873,0,0,-0.250251287,0,"index_2419","F","Subtropical steppe"
0,-2.965857366,0,0,0,0,0,-1.119797858,0,-10.91279214,0,"index_2420","B","Mediterranean b"
0,-3.852675955,0,0,0,0,0,-2.459129301,0,0,-1.914205601,"index_2421","E","Humid subtropical"
0,0,0,-8.020426796,0,-15.02589482,0,0,0,-0.192704559,0,"index_2422","C","mid-latitude desert"
0,-2.931207852,0,0,-0.813962818,0,0,-2.755329336,0,0,0,"index_2423","A","Humid continental b"
0,-2.448886616,0,0,0,0,0,0,0,-0.232961066,0,"index_2424","C","Subtropical dessert"
0,-2.454430539,0,0,-0.430679061,0,0,-0.033530062,0,-0.271471104,0,"index_2425","B","mid-latitude desert"
0,-1.889897726,0,-2.172452129,0,0,-0.427003407,-1.495027228,0,-10.74132691,0,"index_2426","I","Humid continental b"
0,-2.002623631,5.143471367,0,0,-19.45627005,0,0,0,-4.15805414,-2.989957509,"index_2427","F","Humid subtropical"
0,-2.253930005,0,-0.008882875,0,0,0,-0.258356612,-7.800534911,0,0,"index_2428","G","Subtropical dessert"
0,-2.903488241,5.921198802,-0.045614762,0,0,-0.629029425,-0.571776714,-0.476835469,-3.026912688,0,"index_2429","A","Humid subtropical"
0,0,0,0,0,0,0,0,0,-12.37024654,0,"index_2430","E","Mediterranean b"
0,0,0,-0.473544796,0,0,0,-0.996085373,0,-2.084294811,0,"index_2431","G","Humid subtropical"
1.362575588,-1.898171187,0,-0.940146106,0,0,-0.21832248,-1.593760573,0,0,-5.765132194,"index_2432","J","Subtropical dessert"
0,-4.087546809,5.553112795,-7.078265405,0,0,-0.472527126,0,0,0,0,"index_2433","H","Humid subtropical"
0,0,0,0,0,0,-0.057535182,0,0,-17.77140108,0,"index_2434","C","mid-latitude desert"
0,-2.132930639,0,-8.122282081,0,0,0,0,0,-0.384643462,-4.698417168,"index_2435","F","Subtropical steppe"
0,-3.766747593,5.161241007,-0.083605406,0,-1.126498049,0,-2.772752868,-0.65842319,0,-5.104335275,"index_2436","A","Mid-latitude steppe"
0,-0.955863305,5.838211152,0,0,0,-0.307301213,-1.264129091,-0.897219892,-2.403334708,0,"index_2437","A","Humid subtropical"
0,-2.361569841,0,0,0,-4.03667036,0,-0.944538504,0,0,0,"index_2438","E","Humid subtropical"
0,-2.767662146,0,-8.325992652,0,-1.195939709,0,-1.387841576,-0.322518395,0,-3.298445189,"index_2439","D","Humid subtropical"
0,-2.211528518,0,-0.000960311,0,-20.64723113,-0.398089694,0,-0.305094353,-0.281688053,0,"index_2440","A","mid-latitude desert"
0,-1.865077344,5.351433454,-3.045834068,0,0,0,0,-0.390820233,0,0,"index_2441","C","Mid-latitude steppe"
0,0,5.999105576,0,0,-0.933604547,0,-1.297119087,0,0,-0.261028037,"index_2442","A","Humid subtropical"
0,-2.075016413,0,0,0,0,0,0,0,-0.426297177,0,"index_2443","J","Humid continental b"
0.621597909,0,0,0,-0.280250489,0,-0.48667639,-0.602677287,-0.323762969,0,0,"index_2444","G","Subtropical steppe"
0,0,0,0,0,-2.9337385,0,-0.998147248,0,0,0,"index_2445","E","mid-latitude desert"
0,-3.749561921,0,0,0,0,0,-2.151313579,-0.694262871,0,0,"index_2446","G","Humid continental b"
0.956228952,-2.194981596,0,-2.423698988,0,0,0,0,0,0,-7.46432427,"index_2447","B","Humid subtropical"
0,-1.938504309,0,0,0,0,0,0,0,0,0,"index_2448","F","mid-latitude desert"
0,-4.964016093,0,-4.913840589,-0.148367906,0,0,0,-1.653164177,-0.019708421,0,"index_2449","C","Humid continental a"
0,-2.465518383,0,0,0,0,-0.351335604,0,-1.178846194,0,-6.435369068,"index_2450","H","Equatorial monsoon"
0,-5.376472227,5.988943823,-0.133286251,0,-18.59877807,0,-1.062065365,0,-4.187057767,-1.036202206,"index_2451","G","Subtropical steppe"
0,0,0,0,0,0,0,-3.254803905,0,-0.394860411,0,"index_2452","J","Mid-latitude steppe"
0,0,0,-6.365278407,0,0,0,-2.830831306,0,-0.366567322,0,"index_2453","H","Subtropical steppe"
0,-1.629610172,0,-1.406747416,-0.558440313,0,0,-0.116328788,-0.424270602,0,0,"index_2454","A","Humid continental b"
0,-4.362517565,0,-3.739753965,0,0,0,0,-0.505507214,0,0,"index_2455","J","Humid subtropical"
0,-2.860522844,0,-2.471555533,-0.952027397,0,0,0,0,0,-3.227255725,"index_2456","C","Subtropical steppe"
0.904745385,-4.597388419,0,-0.976038514,0,-21.45708467,-0.120472741,0,0,0,-5.076015407,"index_2457","B","Sub-arctic"
0,0,0,0,0,-3.69236888,-0.090752227,0,0,-5.940300649,-3.512013583,"index_2458","F","Humid subtropical"
0,0,4.982359967,-7.663933297,0,-2.904560408,-0.069773041,0,-7.747980826,0,-2.539090901,"index_2459","C","Humid continental b"
0,-2.721924787,5.182564575,-0.12907601,0,-12.78688798,-0.073706638,0,0,0,0,"index_2460","B","Humid continental b"
0,-2.045025118,0,0,0,-7.260828557,-0.409778216,0,0,0,-1.139031432,"index_2461","I","Humid subtropical"
0,-5.594157409,5.364445024,0,0,-8.45178964,-0.310832115,0,0,0,-0.822633812,"index_2462","C","Humid subtropical"
0,-0.415298959,5.829743024,0,0,0,0,0,0,-2.823887299,0,"index_2463","J","Humid continental b"
0,-2.410079161,0,0,0,-0.547817544,0,-0.040372932,0,-0.427083097,0,"index_2464","B","Humid subtropical"
0,0,5.283122709,0,0,0,-0.456532306,-0.552647788,-0.346165309,0,0,"index_2465","E","Humid subtropical"
0,0,5.05106924,-3.488507106,0,0,0,0,0,0,0,"index_2466","I","Humid subtropical"
0,-1.896102822,0,-3.751718101,-0.459528376,0,-0.139703662,-0.071165847,0,0,-6.331529553,"index_2467","H","Humid continental b"
0,-2.540361334,5.155317794,0,0,-4.666917138,0,0,0,0,-0.47459643,"index_2468","A","Subtropical steppe"
0,-2.871610688,0,0,0,-8.642343414,-0.271286011,0,0,-0.006569474,0,"index_2469","A","Mid-latitude steppe"
0,-0.235110844,0,0,-0.45746771,-1.211371189,-0.95141479,0,0,-4.433588596,0,"index_2470","I","Mediterranean b"
0,0,0,0,0,0,-0.347553497,-1.27237659,0,0,-1.605717922,"index_2471","J","Subtropical dessert"
0,-1.947811952,0,0,0,0,-0.371021537,0,-1.727276361,0,0,"index_2472","J","Humid subtropical"
1.035519821,-0.3369563,0,-2.447627261,0,-12.07231133,-0.16818367,0,0,-8.726610533,0,"index_2473","E","mid-latitude desert"
0.543,0,4.518117497,0,-0.259643836,0,0,0,0,-1.040164241,0,"index_2474","C","Mid-latitude steppe"
0,-0.983283236,0,0,0,-2.291574797,0,0,0,-0.155477542,0,"index_2475","B","Mid-latitude steppe"
0,-2.302536587,5.468537587,-6.568988978,0,-16.2168559,-0.435000817,-0.052690098,0,-14.51356183,0,"index_2476","E","Mid-latitude steppe"
0,-2.105007709,5.181379932,0,0,0,0,-0.182704625,0,-0.123360116,0,"index_2477","H","mid-latitude desert"
0,-0.098011191,0,-0.042973908,-0.88402544,-1.234518409,-0.778218397,0,0,0,-4.679537256,"index_2478","E","Mid-latitude steppe"
0,-1.390665062,0,0,0,0,0,0,0,0,0,"index_2479","A","Humid continental a"
0,-0.074508393,0,-0.08500882,0,-2.715940501,-0.238801712,-0.361358524,-3.209520057,0,0,"index_2480","I","Humid subtropical"
0,-0.556315745,5.253846676,-0.0667416,-0.158671233,-13.12035709,-0.044423191,-0.59090564,0,0,-4.443538357,"index_2481","F","Mid-latitude steppe"
0,-1.492510519,6.088867728,0,0,0,0,-3.382576469,0,-0.034307251,0,"index_2482","A","Subtropical steppe"
0,0,0,0,0,0,0,-0.961033502,0,-0.170076372,0,"index_2483","A","Mid-latitude steppe"
1.076401792,-0.744338126,5.787321062,-6.085176372,-0.649109589,-19.74210071,0,0,-0.114674466,-0.087592982,-0.063279524,"index_2484","F","Subtropical dessert"
0,-2.394833375,5.175456719,0,0,0,-0.095997024,0,0,-4.317574088,-4.877776332,"index_2485","F","Subtropical dessert"
0.823706817,-3.755290479,0,-1.514424641,0,-0.486091624,-0.166771309,-1.239386594,-9.149423093,-0.38700122,0,"index_2486","B","Mid-latitude steppe"
0.928373355,0,0,0,0,0,0,-0.738351029,0,-6.669027849,-6.6430481,"index_2487","B","Subtropical steppe"
0,0,0,-1.646030139,0,0,0,-1.002270997,-6.153840247,0,0,"index_2488","H","Humid continental a"
0.994768041,-3.927147201,0,-5.67775523,-0.210187867,-4.87890639,-0.253631501,-1.109488484,-4.113688711,-0.420009824,-2.127773995,"index_2489","C","Subtropical dessert"
0,0,6.07701235,-6.034248729,-0.715050881,0,0,-0.434931317,0,-3.287945331,-4.481298181,"index_2490","J","mid-latitude desert"
